The electrical wires smoked when they became hot.	ᏗᎾᎦᎵᏍᎩ ᏧᏯᏅ ᏚᎦᏒᏍᏔᏅ ᏚᏖᏴᏌ.
She was blinking because she had tears in her eyes.	ᏚᎦᎳᏁᏒ ᎢᏳᏍᏗ ᏓᎦᏔᎾᏩᏍᎬᎢ.
He closed his eyes when he was blinded by a bright light.	ᏚᎦᏔᏍᏔᏅ ᎤᏍᎪᏍᏗ ᎠᏨᏍᏛ ᏚᎦᏙᏴᏌ.
A lion attacked the lion tamer.	ᏢᏓᏥ ᏗᏏᎾᎲᏍᏗᏍᎩ ᏢᏓᏥ ᏚᎦᏘᎸᏒᎢ.
When she takes off her glasses, she doesn't see well.	ᏱᏚᎦᏘᏅᏕᏌ Ꮭ ᎣᏍᏓ ᏯᎪᏩᏘᏍᎪᎢ.
When some people are in the sun, they put on dark glasses.	ᎢᎦᏓ ᎠᎦᎵᏍᎬ ᏯᏁᏙᎭ ᏧᎵᏏᎩ ᏗᎦᏘᏅᏘᏗ ᏓᎾᎦᏘᏅᏛᏍᎪᎢ.
He shelled a bushel of corn for the horse to eat.	ᏚᏟᎶᏓ ᎢᎦ ᏎᎷ ᏚᎦᏢᎲ ᏐᏈᎵ ᎤᎩᏍᏗ.
Who was snoring last night?	ᎦᎪ ᏓᏆᎳᎩᏍᎨ ᎤᏒ ᏥᎨᏒ?
She is sprinkling water on the clothes she is going to iron.	ᎠᎹ ᏓᏆᏲᎥᏍᎦ ᏗᎿᏬ ᏧᏖᏍᏗ.
Do you like turnips?	ᏓᏈᏌᏂᏍ ᏗᏣᎸᏉᏗ?
A cat caught a woodpecker.	ᏓᎳᎳ ᎤᏂᏴᎲ ᏪᏌ.
Bill wants to put on some new shoes.	ᏗᏤ ᏗᎳᏑᎶ ᏧᎳᏑᏢᏗ ᎤᏚᎵ ᏫᎵ.
He changed shoes because they were too long	ᏚᎳᏑᎳᎢᏴᏒ ᏗᎦᏅᎯᏗ ᎨᏒ ᎢᏳᏍᏗ ᏗᎳᏑᎳ.
Take your right shoe off.	ᎠᎦᏘᏏ ᏗᏜ ᏣᎳᏑᏢ ᎭᎳᏑᎳᎩ.
If he can't get up, help him up.	ᎤᏄᎸᎲᏍᎨᏍᏗ ᏧᎴᏗ ᏕᎯᏯᎴᏔᏅᎢ.
He's recuperating in a hospital.	ᏧᏂᏢᎩ ᏩᏯᎥ ᏓᎴᎯᏏᎭ.
When I say stand up, everyone stand up. 	ᏗᏣᎴᎲᎦ ᎦᏛᏅ, ᏂᎦᏓ ᏕᏣᎴᏅᎢ.
Tahlequah is the capitol of the Cherokee Nation of Oklahoma.	ᏓᎵᏆ ᏣᎳᎩ ᎠᏰᏟ ᎤᏙᏢᏒᎢ ᎣᎦᎵᎰᎻ.
I'm going to take my gloves off. What about you?	ᏙᏓᎦᎵᏰᏑᎴᏏ. ᏂᎯᎾ?
I am putting on gloves because I am going to work.	ᏕᎦᎵᏰᏑᎵ ᏙᏛᎩᎸᏫᏍᏓᏁᎵᎮᏃ
He took off his shoes and socks.	ᏚᎳᏑᎴᏒ ᎠᎴ ᏚᎵᏲᎩᏒᎢ
While he was putting on his socks, someone stole his shoes.	ᏓᎵᏲᎯᎲ ᎢᎪᎯᏓ ᎩᎶ ᏚᏃᏍᎩᏎ ᏧᎳᏑᎶ.
Change your wet socks.	ᏔᎵᏲᏌ ᏗᎦᏚᎵᏓ ᏕᏣᎵᏲᎲᎢ.
Don't aim at anyone with a gun.	ᏞᏍᏗ ᎩᎶ ᎦᎶᏇ ᎬᏗ ᏱᏘᏯᎵᏐᏍᏗᏍᎨᏍᏗ.
A horsefly bites hard.	ᏓᎹᎦ ᏍᏓᏯ ᎠᏓᏍᎦᎵᎪᎢ
They will be having a trial on Monday.	ᎤᎾᏙᏓᏉᏅ ᏓᎾᏓᎯᎵᏙᎮᏍᏗ.
A lot of Cherokees met at Tahlequah in order to hear the chief speak .	ᏥᏈᏍᏗ ᎠᏂᏣᎳᎩ ᏚᎾᏠᏒ ᏓᎵᏆ ᎤᎬᏫᏴᎯ ᎦᏬᏂᏍᎬ ᎤᎾᏛᎪᏗ ᎤᏂᏰᎸᏒᎢ.
Why did they separate?	ᎦᏙᎲ ᏚᎾᎦᎴᏅᎮᎢ?
What is the little boy playing with?	ᎦᏙ ᎤᏍᏗ ᏓᏁᎶᏗ Ꮎ ᎤᏍᏗ ᎠᏧᏣ?
I'm going to play ball all day tomorrow	ᏍᏆᏞᏍᏗ ᏙᏓᎦᏁᎶᏂ ᏑᎾᎴ ᎤᏙᏓᏆᏓ
Cherokee hold church services on Saturday nights.	ᎠᏂᏣᎳᎩ ᎤᏙᏓᏈᏕᎾ ᎤᏒ ᏓᏂᎳᏫᎪᎢ.
What did you get for Christmas?	ᎦᏙ ᎤᏍᏗ ᏣᎩᏎ ᏓᏂᏍᏓᏲᎯᎲᎢ?
When are they going to adjourn?	ᎯᎳ ᎢᏴ ᏙᏛᏂᏰᎵᏍᏗ?
He barely shot the gun because the trigger was hard to pull.	ᏎᎦᏨ ᏚᏍᏓᏲᏢ ᎦᎶᏇ ᎠᏍᏓᏴ ᎪᏣᏁᏍᏗᎢ ᎢᏳᏍᏗ.
He's splitting some cook wood.	ᎣᏏ ᎠᏓᏍᏓᏴᏗ ᏧᎲᏘᏗ ᎠᏓ ᏓᏍᏡᏍᎦ.
I am sprinkling water on my cucumbers.	ᎦᎦᎹ ᏓᎩᏫᏒ ᎠᎹ ᏕᏥᏍᏚᏟᎠ.
The treasurer is counting money.	ᎠᏕᎳ ᎠᎦᏘᏱ ᎠᏕᎳ ᏓᏎᎯᎭ.
He curses when something makes him angry.	ᏓᏍᎩᎾᏗᏍᎪ ᎪᏍᏗ ᏳᎿᎸᏍᏔᎾ.
When the president finished his speech, the people applauded.	ᎤᎬᏫᏳᎯ ᎤᏬᏂᏐᎿ ᏚᎾᏏᏛᏂᎸ ᏴᏫ.
Don't work so hard or you'll get exhausted.	ᏞᏍᏗ ᎥᏍᎩ ᎢᏍᏓᏱ ᏱᏗᏣᎸᏫᏍᏓᏁᎮᏍᏗ, ᏙᏔᏍᏔᏰᏏᏍ.
When it becomes light, the dog barks.	ᎤᏒ ᏱᏄᎵᏍᏔᎾ, ᎩᏟ ᏓᏑᏫᏍᎪᎢ.
He scheduled his speech for Monday night when asked to speak.	ᎤᎾᏙᏓᏉᏅ ᎤᏒ ᎤᏬᏂᎯᏍᏗ ᏚᏒᏍᏔᏅᎢ ᎬᏩᏔᏲᏎᎳ ᎤᏬᏂᎯᏍᏗᎢ.
What time did you start ironing?	ᎯᎳ ᎠᏟᎢᎵᏒ ᏣᎴᏅᎮ ᏕᎯᏖᏍᎬᎢ?
He found an arrowhead made out of flint.	ᏓᏫᏍᎦᎳ ᎪᏢᏔᏅ ᎦᏟᏓ ᎤᏍᎧ ᎤᏩᏛᎲᎢ
When it freezes, the roads get slippery.	ᏳᏁᏍᏓᎳᏓ ᏕᎦᏅᏅ ᏓᏫᏍᎬᎯ ᏂᏕᎦᎵᏍᏗᏍᎪᎢ.
Some mushrooms are good to eat but others are poisonous.	ᎢᎦᏓ ᏓᏬᎵ ᎠᏃᏍᏓ ᏗᎦᏰᏍᏗ ᎢᎦᏓᏃ ᎠᎾᏓᎯᎯ.
He stopped the leak in the tub with a cork.	ᏓᏬᎵᏳᏍᏗ ᎬᏗ ᎤᏍᏚᏅᎢ ᏒᏙᏂ ᎬᎫᏍᎬᎢ.
Let the rabbit go.	ᏘᏲᎯ ᏥᏍᏚ.
She picked a sack full of hickory nuts.	ᏕᎦᎵᏗ ᎧᎵ ᏚᏭᏖᏒ ᏐᎢ.
He slammed the door when he went out.	ᏍᏚᏗ ᏚᎸᏛᏂᏍᏔᏅ ᎤᏅᎪᏣ.
I saw a deer crossing a road last night.	ᏅᏃᎯ ᏕᎦᎾᏗᏫᏍᎬ ᏥᎪᎥ ᎠᏫ ᎤᏒ ᏥᎨᏒᎢ.
I want to announce something.	ᎪᎱᏍᏗ ᏗᎩᏃᏣᏢᏗ ᎠᏆᏚᎵᎭ.
I crossed the ocean when I was in the military service.	ᎠᎺᏉ ᏓᎩᏐᏨ ᎠᏂᏲᏍᎩ ᏥᏥᏯᎥᎢ.
He endured working in the heat all day.	ᎤᏙᏓᏆᏓ ᏚᏪᏘᏅ ᎤᏗᏞᎩ ᏚᎸᏫᏍᏓᏁᎲᎢ.
The Sunday School teacher explained what they had read.	ᎤᎾᏙᏓᏆᏍᎬ ᏗᎾᏕᏠᏆᏍᎩ ᏗᎨᏲᎲᏍᎩ ᏚᏬᏏᏌᏅ ᎤᏂᎪᎵᏰᎥᎢ.
He decided too quickly.	ᎤᏟᏍᏗ ᏚᏭᎪᏔᏅᎢ.
She washes the dishes immediately after they finish eating.	ᏳᎾᎵᏍᏓᏰᏃᎿᏊ ᏕᎬᏗᏰᏍᎪ ᏗᏖᎵᏙᎢ.
She's shelling peas. How many hickory nuts are you going to shell?	ᏚᏳᎾᏍᏗ ᏕᎬᏙᎯᎠ. ᎯᎳ ᎢᎦ ᏐᎯ ᏙᏛᏙᎯᏏ?
Summer begins in the month of June.	ᏕᎭᎷᏱ ᎧᎸ ᎠᏓᎴᏂᏍᎪᎢ ᎪᎩ.
When he went around the curve too fast, he turned the car over.	ᎦᏣᏄᎵ ᎤᏩᏕᏯᏍᏔᎾ ᎠᏕᏲᎲ ᏚᏟᏆᏗᏅᏒ ᏓᏆᎴᎳ.
The singers sang all night.	ᎤᎵᏨᏓᏆᏓ ᏚᏂᏃᎩᏒ ᏗᏂᏃᎩᏍᎩ.
The cat clawed him with its sharp claws.	ᏗᎪᏍᏓᏯ ᏚᏑᎦᏢ ᎬᏗ ᏚᏄᎪᏒ ᏪᏌ.
What are you doing, washing?	ᎦᏙ ᎭᏛᏁ, ᏕᎲᎩᎶᎠᏍ?
Where did marriage begin?	ᎭᏢ ᏧᏓᎴᏅᎮ ᏗᏨᏍᏗ?
The murderer was taken to jail when he was caught.	ᏧᎾᏓᏍᏚᏗ ᎠᎦᏘᏅᏒ ᏗᏓᎯᎯ ᎠᏥᏂᏴᎭ.
The lawyer is going to the courthouse.	ᏧᎾᏓᎯᎵᏓᏍᏗ ᎡᎦ ᏗᏘᏲᎯᎯ.
A photographer came to the ball game.	ᏗᏓᏟᎶᏍᏗᏍᎩ ᎤᎷᏨ ᎠᎾᎳᏍᎦᎵᏍᎬᎢ
Whose photograph is this?	ᎦᎪ ᎤᏤᎵ ᎯᎠ ᏗᏓᏟᎶᏍᏔᏅᎢ?
Some graves have crosses.	ᎢᎦᏓ ᏓᏤᎵᏍᏛ ᏧᏓᎿᏫᏓ ᏕᎨᏙᎢ.
Do you know where a conjurer lives?	ᏣᏅᏔᏍ ᎤᎿ ᎦᏁᎸ ᏗᏓᏁᏎᏍᎩ?
That man is a Cherokee medicine man.	Ꮎ ᎠᏍᎦᏯ ᎠᏣᎳᎩ ᏗᏓᏅᏫᏍᎩ.
That little boy wants to become a surgeon when he grows up.	Ꮎ ᎤᏍᏗ ᎠᏧᏣ ᏗᏓᏰᏠᎯ ᎢᏳᎵᏍᏙᏗ ᎤᏚᎵ ᎠᏛᏒᎢ.
He went back home a while ago.	ᏗᏓᏁᎸ ᏨᎤᏪᏅᏒ ᎪᎯ.
An old man is cleaning some dentures.	ᎤᏛᏐᏅ ᏗᏓᏅᏙᏍᏗ ᏕᎦᏅᎦᎵᎠᎭ.
Some men are working in the cemetery mowing grass.	ᏗᏓᏂᏐᏗ ᏚᏂᎸᏫᏍᏓᏁ ᎠᏂᏍᎦᏯ ᎦᏄᎸ ᎠᏂᎦᎵᏍᎦ.
I want to talk with a policeman.	ᏗᏓᏂᏱᏍᎩ ᎣᎩᎾᏟᏃᎮᏗ ᎠᏆᏚᎵ
He chose five cooks to cook.	ᎯᏍᎩ ᎢᏯᏂᎢ ᏗᎾᏓᏍᏓᏴᎲᏍᎩ ᏚᏑᏰᏒ ᎤᎾᏓᏍᏓᏴᏗᎢ.
He went to a school for barbers.	ᏗᎾᏓᏍᏙᏰᏍᎩ ᏧᎠᏕᏠᏆᏍᏗ ᏚᏕᏠᏆᎥᎢ.
Have you been in jail?	ᏣᏴᏢᎢᏍ ᏧᎾᏓᏍᏚᏗ?
Where's the leader of your group?	ᎭᏢ ᏗᏓᏘᏂᏙᎯ ᎢᏣᏓᏡᎬᎢ?
They formed a loan association in a big city.	ᎠᏕᎳ ᏗᎾᏓᏙᎵᏍᏗᏍᎩ ᎤᎾᏙᏢᏅ ᎤᏔᎾ ᎦᏚᎲᎢ.
He became a deacon in a First Baptist Church.	ᎢᎬᏱ ᏗᎾᏓᏬᏍᎩ ᏧᏂᎳᏫᏍᏗ ᎠᏯᏙᎯᎯ ᏄᎵᏍᏔᏅᎢ.
Ninety students graduated this spring.	ᏐᏁᎳᏍᎪᎯ ᎢᏯᏂᎢ ᏗᎾᏕᏠᏆᏍᎩ ᏚᏂᏍᏆᏛ ᎪᎯ ᎪᎨᏱ.
She's been a teacher for a few years.	ᎢᎸᏍᎩ ᏧᏕᏘᏴᏓ ᏗᏕᏲᎲᏍᎩ ᏂᎨᏐᎢ.
I saw him walking toward the road.	ᏅᏃᎯ ᏗᏜ ᏩᎢᏒ ᏧᏫᏥᎪᏩᏔ.
I couldn't find the meeting place.	ᎠᏆᏠᏨ ᎤᎿ ᎪᏢᏒ ᏗᏠᎯᏍᏗᎢ.
Don't let excuses get in your way.	ᏞᏍᏗ ᏗᏢᏈᏍᏙᏗ ᎢᎬᏱ ᏗᏜ ᏥᏂᏣᏛᏁᎵ.
How much does a bushel of pears cost?	ᎯᎳ ᏧᎬᏩᎵᏗ ᏑᏟᎶᏓ ᏗᎦᏛᏗ?
How many churches are there in the city of Tahlequah?	ᎯᎳ ᎢᎦ ᏕᎪᏢ ᏧᏂᎳᏫᏍᏗ ᏓᎵᏆ ᎦᏚᎲᎢ?
The long-eared hound dog got his ear caught in the fence because his ear was so long.	ᏗᎦᎴᏅᎯᏓ ᎩᏟ ᏗᎦᎴᏅᎯᏓ ᎠᏏᎳᏛ ᎤᏭᏓᎸᏤᎸ ᎦᎴᏂ ᎦᏅᎯᏒ.
The farmer's crop became dry because of no rain.	ᏗᎦᎶᎩᏍᎩ ᎤᏫᏒᏅ ᎤᎧᏲᏐᏅ ᎾᎦᏍᎬᎾ ᎨᏒ ᎢᏳᏍᏗ.
Do you think there are enough dumplings?	ᎡᎵᏊᏍ ᏂᎦᎠ ᏗᎦᎸᏅᎯ ᎮᎵᎠ?
Does anyone have an announcement?	ᎩᎶᏍ ᎪᎱᏍᏗ ᏗᎦᏃᏣᎸᏗ ᎤᎭ?
She put the pies in the pantry.	ᏗᎦᎾᏐᏗ ᏫᏚᏝᏅᏗᎨᎵᏍᏘᎩ.
He's ticklish in his ribs.	ᏗᎦᏄᎳᏥ ᏧᏴᎩᏌᏘ.
I have bread in the oven.	ᏗᎦᏘᏗ ᏩᎩᏝ ᎦᏚ.
Some people use gigs whenever they hunt crawdads.	ᎢᎦᏓ ᏗᎦᏘᏍᏗ ᏓᏅᏗᏍᎪ ᏥᏍᏛᎾ ᏱᏚᏂᏯᎳ.
I am reading a book.	ᏗᎪᏪᎵ ᏕᏥᎪᎵᏰᎠ.
While they were wrestling, he was accidently stabbed with a pencil.	ᎠᎾᏁᎯᎲ ᏗᎪᏪᎶᏗ ᎬᏗ ᎠᏥᏘᏍᏙᏔᏅᎢ.
He asked for a discussion when he read the Bible.	ᏗᎪᏏᏐᏗ ᎤᏔᏲᏢ ᎦᎸᏉᏗ ᎪᏪᎵ ᎤᎪᎵᏰᎠ.
I just saw a mud dauber sting a spider.	ᎧᎾᏁᏍᎩ ᎦᏨᏍᎬ ᏥᎪᏩᏔ ᏗᎫᎵᏗᏍᎩ.
The judge sentenced him to thirty days in jail.	ᏦᏍᎪ ᏧᏒᎯᏓ ᏧᎾᏓᏍᏚᏗ ᎤᏴᏍᏗ ᏚᏬᎪᏓᏁᎸ ᏗᎫᎪᏗᏍᎩ.
He has a dog that's a snake killer.	ᎢᎾᏓ ᏗᎯᎯ ᎩᏟ ᎤᏩᎧᎭ.
Do you hear a telephone ringing?	ᏗᏟᏃᎮᏗᏍ ᎤᏃᏴᎬ ᎭᏛᎩ?
He wants to become a high jumper.	ᎦᎸᎳᏗ ᏗᎵᏔᏕᎩ ᎢᏳᎵᏍᏙᏗ ᎤᏚᎵᎭ.
The wealthy have expensive clothes.	ᏧᏁᎿᎢ ᏥᏈᏍᏗ ᏧᎬᏩᎵᏗ ᏗᎿᏬ ᏚᏂᎾᎣᎢ.
How many covers do you want?	ᎯᎳ ᎢᎦ ᏗᎿᏬᏍᏙᏗ ᏕᏣᏚᎵᎭ?
I was a wrestler when I was in the twelfth grade.	ᏗᎦᏁᎯᎯ ᎨᏒ ᏔᎵᏚᏏᏁ ᏗᏥᏂᏙᎯ ᏥᎨᏒᎢ.
A carpenter is buying some tools.	ᎬᏔᏅᏙᏗ ᎤᏩᏒᏍᎦ ᏗᏁᏍᎨᏍᎩ.
He has spurs on his boots.	ᏗᏴᎩᏍᏗ ᏂᏚᏩᏅᏗ ᏚᎳᏑᏢᎢ.
I learned to read Cherokee when I was fourteen years old.	ᏂᎦᏚ ᎢᏯᏆᏕᏘᏴᏓ ᏥᎨᏒ ᎠᏆᏕᏠᏆᎥ ᏗᏣᎳᎩ ᏗᎩᎪᎵᏰᏗᎢ.
He went toward the east.	ᏗᎧᎸᎬ ᏗᏜ ᏭᎶᏒᎢ.
They use musical instruments when they sing.	ᏗᎧᏃᎩᏍᏗ ᏓᏅᏗᏍᎪ ᏱᏚᏂᏃᎩᏌ.
Do angels have wings?	ᏓᏃᏯᏓᏍ ᏗᏂᎧᏃᏩᏗᏙᎯ?
When some people break the law, they get away with it.	ᏗᎧᏃᏩᏛᏍᏗ ᏱᏚᏂᏲᏍᏔᎾ ᎢᎦᏓ ᎬᏩᎩᏘ ᎾᎾᏛᏁᎰᎢ.
The firemen have three new firetrucks.	ᏦᎢᎭ ᏗᏤ ᏗᎬᏜᏗᏍᎩ ᏚᏂᎭ ᏗᏅᏜᏗᏍᎩ.
Hand me a sharpener . I'm going to sharpen a knife.	ᏗᎬᏢᏗ ᎡᏍᎬᏏ. ᎭᏰᎵᏍᏗ ᏓᎬᏢᎯ.
This man is blind.	ᎯᎠ ᎠᏍᎦᏯ ᏗᎨᏫ.
He had to get eyeglasses.	ᏗᎦᏘᏅᏘᏗ ᏧᎩᏍᏗ ᏄᎵᏍᏔᎾᎢ.
If you look at him with binoculars, you'll recognize him.	ᏗᎦᏙᏗ ᎬᏗ ᏳᏫᏯᎦᏔᎿ ᏱᏲᎵᎩ.
He lost a new deck of cards.	ᏗᏤ ᏗᏆᎾᏲᏍᏗ ᏚᏲᎱᏏ.
I put pepper on my eggs.	ᏗᏆᏲᏗ ᏕᏥᏆᏲᎥᏍᎪ ᏧᏪᏥ.
She likes to use sharp scissors while sewing.	ᏗᎪᏍᏓᏱ ᏗᎵᏍᏙᏰᏗ ᏧᏮᏙᏗ ᎤᎸᏉᏗ ᎦᎮᏫᏒᏍᎬᎢ.
Are these boys brothers? His brother is coming in a little while.	ᏗᎾᏓᏅᏟᏍ ᎯᎠ ᎠᏂᏧᏣ? ᎪᎯᏴ ᏓᎦᎷᏥ ᏗᎾᏓᏅᏟ.
Did you get the toy you wanted?	ᏣᏚᎵᏍᎬᎢᏍ ᎢᏳᏍᏗ ᏗᏁᎵᏙᏗ ᏣᎩᏎ?
Why did they become enemies? When he saw his enemy coming, he ran away.	ᎦᏙᎲ ᏗᏂᏓᎿᏫ ᏄᎾᎵᏍᏔᏁᎢ? ᏗᏂᏓᎿᏫ ᏣᎢᏒ ᏭᎪᎭ, ᎤᎵᏘᏒᎢ.
Help me move a dresser.	ᏗᏎᎯᏍᏗ ᎦᏍᎩᎵᏴᏒ ᏍᎩᏍᏕᎳ.
Do you know your numbers?	ᏕᎯᎦᏔᎭᏍ ᏗᏎᏍᏗ?
I want three gallons of paint.	ᏦᎢ ᎢᏳᏟᎶᏓ ᏓᏟᏍᏛ ᏗᏑᏫᏍᏗ ᎠᏆᏚᎵᎭ.
I am looking for an electric drill.	ᎠᎾᎦᎵᏍᎩ ᎠᏂᎩᏍᏗᏍᎩ ᏗᏔᎴᏍᏗ ᎠᎩᏲᎭ.
The iron isn't heating up.	Ꮭ ᏯᏖᏴᏍᎦ ᏗᏖᏍᏗ.
When did he become a lawyer?	ᎯᎳ ᎢᏴ ᏗᏘᏲᎯᎯ ᏄᎵᏍᏔᏁ?Ꭲ?
Someone is gathering poke.	ᎩᎶ ᏜᎢᏓ ᏂᎬᎾᏕᏏᏙᎭ.
Bats live in caves.	ᎤᏍᏓᎦᎸ ᎠᏂᏁᎶᎢ ᏜᎺᎭ.
How big do leeches get?	ᎯᎳ ᎢᏗᏂᏓ ᎾᎾᎵᏍᏗᏍᎪ ᏜᏄᏏ?
The town of Jay, Oklahoma, was named after the bluejay.	ᏜᏱᎬ, ᎣᎦᎳᎰᎻ, ᎦᏚᎲ ᏥᎩ ᏜᏱᎦ ᏚᏙᏍᏔᏁᎢ.
He's in jail in Jay.	ᏜᏱᎬ ᏧᎾᏓᏍᏚᏗ ᏩᏯᎠ.
He works all day in the field plowing.	ᎤᏙᏓᏆᏓ ᏚᎸᏫᏍᏓᏁᎰ ᏠᎨᏏ ᎦᏓᎷᎩᏍᎬᎢ.
A little boy made a bird house for martins.	ᏡᏡ ᎤᏂᏴᏍᏗ ᎤᏬᏢᏅ ᎤᏍᏗ ᎠᏧᏣ.
I will get there about ten o'clock.	Ꮲ ᏍᎪᎢ ᎢᏳᏩᏂᎸ ᏗᏓᏥᎷᏥ.
We met somewhere down the road.	ᏫᎦᏅᏅ Ꮲ ᏥᏕᎦᏠᏒ.
Let's go swimming Sunday afternoon.	ᎢᎾᏓᏬᎡᏒ ᏙᏓᏆᏍᎬ ᏒᎯᏰᏱ ᏗᏜ.
How early do you get up on Saturday mornings?	ᎯᎳ ᎢᏏᎾᎴ ᎭᏗᏗᏍᎪ ᏙᏓᏈᏕᎾ ᏑᎾᎴᎢ?
He's returning a week from Monday.	ᏙᏓᏆᏅ ᏒᎾᏙᏓᏆᏍᏗ ᏛᎦᎷᏥ.
It's really cold outside.	ᏙᎯᏳ ᎤᏴᏜ ᏙᏱ.
Ouch! A mosquito bit me.	ᎠᏲ! ᏙᏌ ᎠᎦᏍᎦᎳ.
Ants are always working.	ᏙᏒᏓᎵ ᏂᎪᎯᎸ ᏚᏂᎸᏫᏍᏓᏁᎰᎢ.
He came from outside.	ᏙᏱ ᏓᎦᎶᎯ.
It's really cold outside, isn't it?	ᏙᏳ ᎤᏴᏜ ᏙᏱ, ᏙᎧ?
He took his family to a ball game.	ᏗᎾᎳᏍᎦᎵᏍᎬ ᏚᏘᏅᏒ ᏚᏓᏘᎿᎥᎢ.
No one likes to be confronted with a bad feeling.	Ꮭ ᎩᎶ ᎤᎸᏉᏗ ᎤᏲ ᎠᏓᏅᏓᏗᏍᏗ ᏧᏠᎯᏍᏗᎢ.
My dog's name is "Chief."	"Chief" ᏚᏙᎠ ᎩᏟ ᎠᏆᏤᎵᎢ.
He tried hard not to stagger.	ᏍᏓᏱ ᎤᏁᎵᏔᏅ ᏧᏙᎦᏙᏗ ᏂᎨᏒᎾ.
If he walks in the hot sun, he gets a rash.	ᎤᏗᏞᎩ ᎠᎦᎵᏍᎬ ᏳᏪᏙᎳ ᏚᏇᏃᏘᏍᎪᎢ.
It had horns four feet long.	ᏅᎩ ᎢᎳᏏᏗ ᎢᏗᎦᏅᎯᏓ ᏚᎷᎬᎢ.
Dust makes me sneeze.	ᎪᏍᏚ ᏓᎩᏴᏍᏙᏯᏍᏗᏍᎪᎢ.
I wonder what's causing him to vomit.	ᎦᏙᏍᎩᏂ ᎤᏍᏗ ᏄᏩᏁ ᏥᏚᎦᏍᏗᎭ.
When she's out in the sun, she wears dark glasses.	ᎠᎦᎵᏍᎬ ᏰᏙ ᏧᎵᏏᎩ ᎤᎦᏘᏅᏙᎢ.
A boy is walking around without his shoes on.	ᏂᏚᎳᏑᏢᎾ ᎠᏨᏏᏰᎠ ᎠᏧᏣ.
Cherokee Holiday is held at Tahlequah in the month of September.	ᏚᎵᏍᏗ ᎧᎸ ᎠᏂᏣᎳᎩ ᏓᎵᏆ ᎤᏂᏍᏆᎸᎡᎰ ᎤᎾᏕᏘᏱᏍᎬᎢ.
I don't like to wear gloves when I'm working.	Ꮭ ᏯᎩᎸᏉᏗ ᏗᏆᎵᏰᏑᎶᏗ ᏱᏓᎩᎸᏫᏍᏓᏁᎭ.
What color socks is he wearing?	ᎦᏙ ᎤᏍᏗ ᏧᎵᏑᏫᏓ ᏚᎵᏲᎭ?
I see a squirrel in the fork of a tree.	ᏡᎬ ᏚᎶᏥᎬ ᎤᎩᎸ ᏥᎪᏩᏘᎭ ᏌᎶᎵ.
That student works all day Saturday.	Ꮎ ᏗᏕᏠᏆᏍᎩ ᏙᏓᏈᏕᎾ ᎤᏙᏓᏆᏓ ᏚᎸᏫᏍᏓᏁᎰᎢ.
He hasn't been here since the month of October.	ᏚᏂᏂᏗ ᏥᎦᎸ ᎬᏪᏙᎸᎢ.
I hear someone making footsteps.	ᎩᎶ ᏚᏍᏓᏃᏴᎬ ᎦᏛᎩᎠ.
When he pulled the rope hard, it slipped out of my hand.	ᏍᏓᏯ ᏧᎾᏌᏁᏌ ᏍᏕᏱᏓ, ᏓᏆᏍᎦᎴᏍᏔᏅ.
Is he tired when he returns from home from work?	ᏚᏯᏪᎪᏍ ᏱᎤᎷᏣ ᏣᎸᏪᏍᏓᏁᎵᏙᎸ?
Why did you let go of the rope?	ᎦᏙᎲ ᏙᏣᏲᎯ ᏍᏕᏱᏓ?
I am telling you the truth.	ᏚᏳᎪᏛ ᎬᏃᎯᏎᎭ.
They are walking around barefoot. Is your family here?	ᏂᏚᎾᎳᏢᎾ ᎠᏁᏙᎭ. ᎠᏁᏙᎭᏍ ᏕᏣᏓᏘᎿᎥ?
I am going far away.	ᎢᎾ ᎨᎦ.
They are building a large house.	ᎡᏆ ᎦᎵᏦᏕ ᎠᎾᏁᏍᎨᎭ.
The soldiers crossed the sea in a ship.	ᏥᏳᎯ ᏚᏂᏐᏨ ᎡᏉᏂ ᎠᎾᏁᏍᎨᎭ.
He lived in Tahlequah for five years.	ᎯᏍᎩ ᏧᏕᏘᏴᏓ ᎡᎲ ᏓᎵᏆ.
Where are those ball players from?	ᎭᏢ ᎠᏁᎯ Ꮎ ᎠᎾᎳᏍᎦᎵᏍᎩ?
Indians are indigenous to America.	ᎠᏂᏴᏫᏯ ᎠᎹᏰᏟ ᎠᏁᎯᏯ.
The people were quiet while the speaker spoke.	ᎡᏝᏪ ᎨᏒ ᏴᏫ ᎦᏬᏂᏍᎩ ᎦᏬᏂᏍᎬ ᎢᎪᎯᏓ.
He's watching animals on the television.	ᎡᎿᎢ ᎠᎾᏓᏴᎳᏛᏍᎬ ᏚᎦᏙᏍᏗ.
He sat down. Did you come on foot?	ᎡᎳᏗ ᎤᎵᏍᏛᎷᏅᎢ. ᎡᎳᏗᏍ ᎯᎷᎩ?
They're coming back shortly, I think.	ᎩᎳᏊ ᏛᎠᏂᎷᏥ ᎨᎵᎠ.
That's enough!	ᎡᎵᏊ!
Can you take me to town?	ᎡᎵᏊᏍ ᏗᎦᏚᎲ ᏳᏪᏍᎩᎦᎲᎦ?
It seems like he would say where he is going.	ᎡᎵᏍᏗ ᏱᎦᏃᎲᎳ ᎤᎿ ᎡᎬᎢ.
If there was a straight road, it would have been all right.	ᎦᏥᏃᏍᏓ ᏳᏪᎦᏅᏁ ᎣᏏ ᏱᎨᏎ.
